Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    2943/6190        void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&) [244]
                0.00    0.00    3247/6190        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::difference_type __gnu_cxx::operator-<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [247]
[199]    0.0    0.00    0.00    6190         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [199]
-----------------------------------------------
                0.00    0.00       1/5994        std::vector<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_max_size(std::allocator<std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [719]
                0.00    0.00       1/5994        std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [723]
                0.00    0.00      11/5994        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [602]
                0.00    0.00      20/5994        std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_S_max_size(std::allocator<std::function<void ()> > const&) [595]
                0.00    0.00    2292/5994        std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [238]
                0.00    0.00    3669/5994        std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [208]
[200]    0.0    0.00    0.00    5994         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [200]
-----------------------------------------------
                0.00    0.00     126/5765        std::future<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::get() [80]
                0.00    0.00     205/5765        std::__future_base::_Result<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_set(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [74]
                0.00    0.00    1298/5765        main [42]
                0.00    0.00    1984/5765        void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [51]
                0.00    0.00    2152/5765        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [41]
[201]    0.0    0.00    0.00    5765         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [201]
-----------------------------------------------
                0.00    0.00     193/5128        decrypt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                0.00    0.00    2405/5128        std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [238]
                0.00    0.00    2530/5128        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::__sv_wrapper, std::allocator<char> const&) [63]
[202]    0.0    0.00    0.00    5128         std::basic_string_view<char, std::char_traits<char> >::size() const [202]
-----------------------------------------------
                0.00    0.00    5053/5053        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [43]
[203]    0.0    0.00    0.00    5053         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const [203]
                0.00    0.00    5199/16130       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [178]
                0.00    0.00    4827/50425       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [163]
-----------------------------------------------
                0.00    0.00    1646/4675        unsigned long& std::vector<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&) [231]
                0.00    0.00    3029/4675        std::vector<unsigned long, std::allocator<unsigned long> >::back() [215]
[204]    0.0    0.00    0.00    4675         std::vector<unsigned long, std::allocator<unsigned long> >::end() [204]
                0.00    0.00    4770/9629        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [186]
-----------------------------------------------
                0.00    0.00    4121/4121        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [59]
[205]    0.0    0.00    0.00    4121         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_assign(char*, unsigned long, char) [205]
                0.00    0.00    2861/2861        std::char_traits<char>::assign(char*, unsigned long, char) [220]
                0.00    0.00    1152/50029       std::char_traits<char>::assign(char&, char const&) [164]
-----------------------------------------------
                0.00    0.00    3765/3765        std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [207]
[206]    0.0    0.00    0.00    3765         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [206]
-----------------------------------------------
                0.00    0.00    3730/3730        std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [243]
[207]    0.0    0.00    0.00    3730         std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [207]
                0.00    0.00    3765/3765        std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [206]
                0.00    0.00    3527/3527        std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [208]
-----------------------------------------------
                0.00    0.00    3527/3527        std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [207]
[208]    0.0    0.00    0.00    3527         std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [208]
                0.00    0.00    3669/5994        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [200]
-----------------------------------------------
                0.00    0.00     154/3406        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, std::allocator<void>, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()> >(std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>&&) [124]
                0.00    0.00     171/3406        std::shared_ptr<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> > std::allocate_shared<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>, std::allocator<int>, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int> const&>(std::allocator<int> const&, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>&&, std::allocator<int> const&) [488]
                0.00    0.00     177/3406        std::packaged_task<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()>::packaged_task<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, void>(std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>&&) [132]
                0.00    0.00     178/3406        std::shared_ptr<std::__future_base::_Task_state<std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > ()> >::shared_ptr<std::allocator<int>, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>, std::allocator<int> const&>(std::_Sp_alloc_shared_tag<std::allocator<int> >, std::_Bind<decrypt_input(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)::{lambda()#1} ()>&&, std::allocator<int> const&) [447]
